language_id,table,id,column,source_crc,string
10,Move,229,name,66d505a7,Kolotoč
10,Move,230,name,bb101823,Sladká vůně
10,Move,231,name,09cd8e42,Železný ocas
10,Move,232,name,5ffd637d,Kovový dráp
10,Move,233,name,64ba0144,Osudný vrh
10,Move,234,name,7ccbd159,Ranní slunce
10,Move,235,name,dbcd8615,Syntéza
10,Move,236,name,2227bb25,Měsíční svit
10,Move,237,name,57e79e96,Skrytá síla
10,Move,238,name,ad6b7c53,Křížový úder
10,Move,239,name,44007a93,Tornádo
10,Move,240,name,195a078c,Tanec v dešti
10,Move,241,name,d64d3499,Slunečný den
10,Move,242,name,a80d0d44,Křupnutí
10,Move,243,name,70f89ccf,Zrcadlo
10,Move,244,name,4e2df6ac,Nápsych
10,Move,245,name,94954074,Extrémní rychlost
10,Move,246,name,67f9074b,Prastará síla
10,Move,247,name,080e63e3,Koule stínů
10,Move,248,name,d076fd92,Budoucnost
10,Move,249,name,b559328a,Drcení kamenů
10,Move,250,name,79e7ca35,Vodní vír
10,Move,251,name,f94ad23c,Zbití
10,Move,252,name,4a2409a3,Předstírání
10,Move,253,name,540376d4,Hluk
10,Move,254,name,4019109c,Zásobení
10,Move,255,name,5b889daf,Vyplivnutí
10,Move,256,name,211da6d8,Spolknutí
10,Move,257,name,3c89e147,Tepelná vlna
10,Move,258,name,c6caf344,Kroupy
10,Move,259,name,1b00c9e3,Trápení
10,Move,260,name,70f77654,Lichotka
10,Move,261,name,061d0658,Bludička
10,Move,262,name,59c4c7f2,Odkaz
10,Move,263,name,905ed4a1,Vzteklý útok
10,Move,264,name,05e678e9,Mířená rána
10,Move,265,name,a8e2c148,Smradlavá sůl
10,Move,266,name,dca2af42,Za mnou
10,Move,267,name,ea756121,Přírodní síla
10,Move,268,name,52c7a102,Nabití
10,Move,269,name,760757c7,Navádění
10,Move,270,name,3148b453,Pomocná ruka
10,Move,271,name,1931861a,Trik
10,Move,272,name,b977f6ad,Vžití do role
10,Move,273,name,77e3dbf7,Přání
10,Move,274,name,a64282b8,Asistence
10,Move,275,name,c3057f12,Zakořenění
10,Move,276,name,55017b02,Supersíla
10,Move,277,name,a9d317e8,Magický plášť
10,Move,278,name,07bb9f87,Recyklace
10,Move,279,name,5e5825ca,Odplata
10,Move,280,name,3c39412a,Rozbití cihly
10,Move,281,name,14209d4d,Zívnutí
10,Move,282,name,2e5151d6,Vyražení
10,Move,283,name,92e972d5,Úsilí
10,Move,284,name,36a1520c,Erupce
10,Move,285,name,f63fc223,Výměna
10,Move,286,name,6957c053,Uvěznění
10,Move,287,name,af3c9967,Osvěžení
10,Move,288,name,24d6733d,Zášť
10,Move,289,name,c0019332,Šlohnutí
10,Move,290,name,dedfa6a1,Tajemná síla
10,Move,291,name,3689ab7e,Potopení
10,Move,292,name,36df489c,Úder paží
10,Move,293,name,891357d0,Kamufláž
10,Move,294,name,1e258cd5,Ocasní světélko
10,Move,295,name,b14b4fea,Očistná záře
10,Move,296,name,7fc6d972,Mlhová koule
10,Move,297,name,95a04262,Tanec peří
10,Move,298,name,04528f16,Bláznivé tóny
10,Move,299,name,9190fcd1,Žárový kop
10,Move,300,name,48573501,Blátivá hra
10,Move,301,name,8512d943,Ledová koule
10,Move,302,name,437b24e3,Trnitá ruka
10,Move,303,name,2b53cd9f,Zalenošení
10,Move,304,name,f9bbce08,hlaszvuk
10,Move,305,name,b0c9fbbf,Jedovatý tesák
10,Move,306,name,2eefb319,Drtivá tlapa
10,Move,307,name,8705aa3d,Ohnivý výšleh
10,Move,308,name,f4bbd4d7,Hydrodělo
10,Move,309,name,e9144b5c,Meteorána
10,Move,310,name,0dc0cb27,Vyděšení
10,Move,311,name,2930d1fa,Koule počasí
10,Move,312,name,c44bb7b5,Aromaterapie
10,Move,313,name,34eea430,Falešné slzy
10,Move,314,name,ea20f3ae,Sek vzduchem
10,Move,315,name,5a0cfe9b,Přehřátí
10,Move,316,name,d40901cc,Pachová stopa
10,Move,317,name,dec148da,Kamenná past
10,Move,318,name,89990b84,Stříbrný vítr
10,Move,319,name,444c20f6,Kovový zvuk
10,Move,320,name,04a144bf,Travní hvizd
10,Move,321,name,2b7e332e,Polechtání
10,Move,322,name,9169a89e,Kosmická síla
10,Move,323,name,1f1f4f3b,Vodotrysk
10,Move,324,name,f998029d,Signální záře
10,Move,325,name,e92777cd,Temná pěst
10,Move,326,name,0728175d,Mimosmyslové vnímání
10,Move,327,name,eeb18e93,Nebeský úder
10,Move,328,name,4cb19dbe,Písečné peklo
10,Move,329,name,d901c2f6,Totální mráz
10,Move,330,name,b199893c,Kalná voda
10,Move,331,name,85dd08ef,Semenomet
10,Move,332,name,4955fc11,Vzdušné eso
10,Move,333,name,962eacd6,Rampouchové kopí
10,Move,334,name,b41ed436,Zaželezení
10,Move,335,name,42dab826,Zablokování
10,Move,336,name,1815e191,Zavytí
10,Move,337,name,9ab6b4ad,Dračí Spár
10,Move,338,name,4e8662b2,Šílená kytka
10,Move,339,name,0a7653df,Nadmutí
10,Move,340,name,8590f16f,Odražení
10,Move,341,name,113f6d08,Bahnomet
10,Move,342,name,924a2be4,Jedovatý ocas
10,Move,343,name,a5aa0cf4,Chamtivost
10,Move,344,name,2c5cf47c,Voltonáraz
10,Move,345,name,0d036196,Magický list
10,Move,346,name,505ed9fc,Vodní hra
10,Move,347,name,bb330d7f,Klidná mysl
10,Move,348,name,a4ec4e8e,Ostrý list
10,Move,349,name,229f871e,Dračí tanec
10,Move,350,name,4464b792,SuprŠutr
10,Move,351,name,1d079fd8,Šoková vlna
10,Move,352,name,51cdfcf4,Vodní puls
10,Move,353,name,f13587c6,Vůle osudu
10,Move,354,name,6707c6e7,Psyzvýšení
10,Move,355,name,f7459fee,Hřadování
10,Move,356,name,95a01c3b,Gravitace
10,Move,357,name,184157d1,Zázračné oko
10,Move,358,name,f0742df8,Facka na probuzení
10,Move,359,name,a03b4194,Kladivová pěst
10,Move,360,name,59359b2b,Gyrokáča
10,Move,361,name,7ef1b8c0,Léčivé přání
10,Move,362,name,a487b772,Slaná voda
10,Move,363,name,2e0290b7,Dar přírody
10,Move,364,name,f6795e66,Lest
10,Move,365,name,494b5a62,Vyklovnutí
10,Move,366,name,eaf92a38,Vítr v zádech
10,Move,367,name,c6283124,Akupresura
10,Move,368,name,c1fc43c2,Ocelový výbuch
10,Move,369,name,d5b41909,Otočka
10,Move,370,name,e3add733,Boj na blízko
10,Move,371,name,c55976a3,Vyrovnání účtů
10,Move,372,name,ba99ab0d,Ujištění
10,Move,373,name,ff9910f8,Embargo
10,Move,374,name,0fcf5032,Hod
10,Move,375,name,9468daca,Psychopřesun
10,Move,376,name,de70ddf2,Trumf
10,Move,377,name,ab102770,Blokace léčení
10,Move,378,name,c7593fe8,Vyždímání
10,Move,379,name,9c5486c5,Trik síly
10,Move,380,name,9fa8deb3,Žaludeční šťáva
10,Move,381,name,35444a34,Popěvek pro štěstí
10,Move,382,name,9c0a586f,Nejdřív já
10,Move,383,name,9fd79876,Opičení
10,Move,384,name,85912d0d,Výměna síly
10,Move,385,name,b42f0419,Výměna obrany
10,Move,386,name,345745e1,Co proto
10,Move,387,name,c78d7093,Záloha
10,Move,388,name,86070cf4,Semínko starostí
10,Move,389,name,94f1d282,Podpásovka
10,Move,390,name,a3e1100f,Toxické ostny
10,Move,391,name,ea321f7e,Výměna srdcí
10,Move,392,name,fd891bc7,Vodní kruh
10,Move,393,name,22295f5b,Magnetický zdvih
10,Move,394,name,0aa8742d,Plamenný nálet
10,Move,395,name,4674b767,Použití Síly
10,Move,396,name,821f89e7,Kulová aura
10,Move,397,name,2a0a21c4,Broušení kamene
10,Move,398,name,16a55874,Jedové bodnutí
10,Move,399,name,435ec34c,Temný puls
10,Move,400,name,e6e1953a,Rozpárání
10,Move,401,name,0e625aec,Vodní ocas
10,Move,402,name,bf8ecffd,Semínková puma
10,Move,403,name,9c32e3a6,Vzdušný sek
10,Move,404,name,36dca5a6,X-Šmik
10,Move,405,name,62ddc6c0,Zabzučení
10,Move,406,name,21c2b0ab,Dračí puls
10,Move,407,name,9418618e,Dračí zteč
10,Move,408,name,911a9250,Síla drahokamu
10,Move,409,name,8c313a9c,Vysávací úder
10,Move,410,name,d47efaf7,Vlna vzduchoprázdna
10,Move,411,name,6748ad3d,Usměrnění Síly
10,Move,412,name,ad8e5b9b,Míč energie
10,Move,413,name,8c5c7e4d,Nálet
10,Move,414,name,176ec13b,Síla Země
10,Move,415,name,b12f455f,Zamíchání
10,Move,416,name,209f837c,Meganáraz
10,Move,417,name,c038246f,Intrika
10,Move,418,name,f5f6706f,Výstřelový úder
10,Move,419,name,b2eecc41,Lavina
10,Move,420,name,8b9c150b,Střechýle
10,Move,421,name,87a12074,Stínový dráp
10,Move,422,name,ffb89e62,Hromový tesák
10,Move,423,name,af94f51e,Ledový tesák
10,Move,424,name,b9e8b178,Ohnivý tesák
10,Move,425,name,8ef5015a,Plížení stínem
10,Move,426,name,3a379ca4,Blátivá puma
10,Move,427,name,b2fa0477,Psychosek
10,Move,428,name,9207d394,Zenová hlavička
10,Move,429,name,bb2df05b,Zrcadlová střela
10,Move,430,name,39bcb95e,Světelné dělo
10,Move,431,name,57824514,Horolezectví
10,Move,432,name,1a403aa4,Odmlžení
10,Move,433,name,a8c1b9db,Komnata triků
10,Move,434,name,67784081,Dračí meteor
10,Move,435,name,93fa3214,Vybití
10,Move,436,name,9a146d39,Výbuch lávy
10,Move,437,name,741c9f23,Listová bouře
10,Move,438,name,d550d41f,Šleh bičem
10,Move,439,name,4ff3d24e,Kamenné dělo
10,Move,440,name,d1dcfa83,Křížový jed
10,Move,441,name,ea40fa28,Zásah sajrajtem
10,Move,442,name,d209cc83,Železná hlava
10,Move,443,name,3c98de0a,Magnetická puma
10,Move,444,name,a32c50e2,Kamenné ostří
10,Move,445,name,846476fb,Okouzlení
10,Move,446,name,0e271d4e,Zákeřný kámen
10,Move,447,name,775e5e5f,Uzel z trávy
10,Move,448,name,b95e1be5,Žvanění
10,Move,449,name,f01ecdc8,Rozsudek
10,Move,450,name,646abcaf,Hmyzí kousanec
10,Move,451,name,a47d9474,Paprsek náboje
10,Move,452,name,6ab3d1bd,Dřevěné kladivo
10,Move,453,name,a76a89e5,Proud vody
10,Move,454,name,08e15d74,Příkaz k útoku
10,Move,455,name,ecc0548e,Příkaz k obraně
10,Move,456,name,dd2223ca,Příkaz vyléčit
10,Move,457,name,a496dea1,Drcení hlavou
10,Move,458,name,1c906270,Dvojitá rána
10,Move,459,name,fdcf9161,Řev času
10,Move,460,name,57f2ff21,Trhlina prostoru
10,Move,461,name,4ca66f49,Měsíční tanec
10,Move,462,name,e188b59f,Drtivý stisk
10,Move,463,name,e7909976,Bouře lávy
10,Move,464,name,f23e5ed3,Temná prázdnota
10,Move,465,name,8884982f,Semínková světlice
10,Move,466,name,40a07971,Zlověstný vítr
10,Move,467,name,52ae84bd,Potopení do stínů
10,MoveDamageClass,1,description,9625b27f,Nezraňuje
10,MoveDamageClass,1,name,650d6c1e,nezraňující
10,MoveDamageClass,2,description,becfcf89,"Fyzické zranění, řídí se Útokem a Obranou"
10,MoveDamageClass,2,name,d7293008,fyzické
10,MoveDamageClass,3,name,4c6b3fe3,speciální
10,MoveEffect,1,short_effect,23235a1b,"Normálně zraňuje, bez vedlejších účinků."
10,MoveEffect,2,effect,7d461b9f,[Uspí]{mechanic:sleep} protivníka.
10,MoveEffect,2,short_effect,fab4aadd,Uspí protivníka.
10,MoveEffect,3,short_effect,18144c52,Má $effect_chance% šanci otrávit protivníka.
10,MoveEffect,4,short_effect,fb3bd06d,Vyléčí uživatele o polovinu způsobeného zranění.
10,MoveEffect,6,short_effect,f946e377,Má $effect_chance% šanci zmrazit protivníka.
10,MoveEffect,7,short_effect,1c05fdea,Má $effect_chance% šanci paralyzovat protivníka.
10,MoveEffect,9,short_effect,1ae7a8fa,Funguje jen na spící protivníky. Vyléčí uživatele o polovinu způsobeného zranění.
10,MoveEffect,11,short_effect,2c4fbe05,Zvýší uživatelův Útok o jeden stupeň.
10,MoveEffect,12,short_effect,ed733b1a,Zvýší uživatelovu Obranu o jeden stupeň.
10,MoveEffect,14,short_effect,f78303d0,Zvýší uživatelův Speciální útok o jeden stupeň.
10,MoveEffect,17,short_effect,7f8c2786,Zvýší uživatelovu Mrštnost o jeden stupeň.
10,MoveEffect,18,short_effect,6a2ed6eb,Vždy se trefí.
10,MoveEffect,19,short_effect,70f0f273,Sníží protivníkův Útok o jeden stupeň.
10,MoveEffect,20,short_effect,5449505f,Sníží protivníkovu Obranu o jeden stupeň.
10,MoveEffect,21,short_effect,3007bcd6,Sníží protivníkovu Rychlost o jeden stupeň.
10,MoveEffect,24,short_effect,2b318251,Sníží protivníkovu Přesnost o jeden stupeň.
10,MoveEffect,25,short_effect,c6b64cc3,Sníží protivníkovu Mrštnost o jeden stupeň.
10,MoveEffect,28,short_effect,e014580f,"Zaútočí každé kolo, 2-3×; poté zmate uživatele."
10,MoveEffect,29,short_effect,4ff5bbff,Okamžitě ukončí zápas s divokým pokémonem. Trenéry donutí vyměnit pokémona.
10,MoveEffect,30,short_effect,e5e4180d,Zaútočí 2-5× za sebou.
10,MoveEffect,32,short_effect,b2aff3a6,"Má $effect_chance% šanci, že se protivník zalekne."
10,MoveEffect,34,effect,cc5f917e,[Těžce otráví]{mechanic:bad-poison} protivníka.
10,MoveEffect,34,short_effect,385d3c02,Vážně otráví protivníka; jed ubere každé kolo více zranění.
10,MoveEffect,35,short_effect,9c649109,Rozsype peníze v hodnotě 5× úrovně uživatele.
10,MoveEffect,36,short_effect,0feee880,Na pět kol sníží zranění ze speciálních útoků o 50%.
10,MoveEffect,38,short_effect,ccec7cfa,"Uživatel na dvě kola usne, čímž se úplně vyléčí."
10,MoveEffect,39,short_effect,f5e02086,Vyřadí protivníka na jeden zásah.
10,MoveEffect,40,short_effect,99da8cca,"První kolo se nabíjí, zaútočí až v druhém."
10,MoveEffect,44,short_effect,3f03a70f,Má vysokou šanci na kritický zásah.
10,MoveEffect,49,short_effect,ff46b231,Zraní uživatele za 1/4 způsobeného zranění.
10,MoveEffect,51,short_effect,b2c51959,Zvýší uživatelův Útok o dva stupně.
10,MoveEffect,52,short_effect,3f0c2829,Zvýší uživatelovu Obranu o dva stupně.
10,MoveEffect,53,short_effect,f1bc9e43,Zvýší uživateli Rychlost o dvě úrovně.
10,MoveEffect,54,short_effect,44a7f3bf,Zvýší uživatelův Speciální útok o dva stupně.
10,MoveEffect,55,short_effect,76930d8e,Zvýší uživatelovu Speciální obranu o dva stupně.
10,MoveEffect,59,short_effect,0bff721c,Sníží protivníkův Útok o dva stupně.
10,MoveEffect,60,short_effect,3903a75d,Sníží protivníkovu Obranu o dva stupně.
10,MoveEffect,61,short_effect,ad03d235,Sníží protivníkovi Obranu o dva stupně.
10,MoveEffect,63,short_effect,5ec14f8a,Sníží protivníkovu Speciální obranu o dva stupně.
10,MoveEffect,66,short_effect,a2bdb301,Na pět kol sníží zranění z fyzických útoků o 50%.
10,MoveEffect,67,effect,22a71d53,[Otráví]{mechanic:poison} protivníka.
10,MoveEffect,67,short_effect,7b481e44,Otráví protivníka.
10,MoveEffect,69,short_effect,c981b610,Má $effect_chance% šanci snížit protivníkův Útok o jeden stupeň.
10,MoveEffect,70,short_effect,804b11f9,Má $effect_chance% šanci snížit protivníkovu Obranu o jeden stupeň.
10,MoveEffect,71,short_effect,2797d6a0,Má $effect_chance% šanci snížit protivníkovu Rychlost o jeden stupeň.
10,MoveEffect,72,short_effect,3be14593,Má $effect_chance% šanci snížit protivníkův Speciální útok o jeden stupeň.
10,MoveEffect,73,short_effect,f408a390,Má $effect_chance% šanci snížit protivníkovu Speciální obranu o jeden stupeň.
10,MoveEffect,74,short_effect,145086cd,Má $effect_chance% šanci snížit protivníkovu Přesnost o jeden stupeň.
10,MoveEffect,77,short_effect,11cd0067,Má $effect_chance% šanci zmást protivníka.
10,MoveEffect,79,short_effect,6a2ed6eb,Vždy se trefí.
10,MoveEffect,80,short_effect,05acc33b,"Převede 1/4 uživatelova HP do figurky, která ho chrání před dalším zraněním a změnami stavu, dokud se nerozbije."
10,MoveEffect,81,short_effect,d1a68b36,Uživatel se vzdá následujícího kola; musí dobít energii.
10,MoveEffect,82,short_effect,6639923c,"Pokud je uživatel po použití tohoto útoku zasažen, zvýší se mu Útok o jeden stupeň."
10,MoveEffect,83,short_effect,8792f265,Zkopíruje posledně použitý protivníkův útok.
10,MoveEffect,85,short_effect,e7aee025,"Zasadí do protivníka semínka, která mu každé kolo ubírají HP a léčí uživatele."
10,MoveEffect,88,effect,aca65f16,"Udělí zranění v HP rovné uživatelovi úrovni. Typové imunity platí, ale ostatní efekty typů jsou ignorovány."
10,MoveEffect,88,short_effect,ed35d2b8,Udělí zranění v HP rovné uživatelovi úrovni.
10,MoveEffect,90,short_effect,09ad6a50,"Způsobí dvakrát více fyzického zranění, než kolik utržil uživatel když byl naposledy zasažen."
10,MoveEffect,93,short_effect,3eed658f,"Má $effect_chance% šanci, že se protivník zalekne. Povede se pouze při spánku."
10,MoveEffect,98,short_effect,41aba78d,Použije náhodný z uživatelových ostatních útoků. Povede se pouze ze spánku.
10,MoveEffect,101,short_effect,6e3a19b0,Sníží PP protivníkova posledně použitého útoku o 4.
10,MoveEffect,104,short_effect,23235a1b,"Normálně zraňuje, bez vedlejších účinků."
10,MoveEffect,106,short_effect,e90bc79a,Vezme protivníkovi drženou věc.
10,MoveEffect,107,short_effect,97bb1dd8,Zabrání protivníkovi opustit zápas.
10,MoveEffect,109,short_effect,c627085a,Zvýší uživatelovu Mrštnost obranu o dva stupně.
10,MoveEffect,110,short_effect,1da483ee,"Duchové obětují 1/2 max. HP na kletbu, která protivníka zraňuje každé kolo. Ostatním sníží Rychlost a zvýší Útok a Obranu."
10,MoveEffect,112,short_effect,eaa0480b,Znemožní jakémukoli útoku trefit toto kolo uživatele.
10,MoveEffect,116,short_effect,c2ade64e,Na pět kol způsobí písečnou bouři.
10,MoveEffect,117,short_effect,9ff7f774,Uživateli toto kolo zůstane aspoň 1 HP.
10,MoveEffect,118,short_effect,a3c01065,"Kdy je tento útok používán stále dokola, jeho síla se prvních 5 kol vždy zdvojnásobí."
10,MoveEffect,119,short_effect,f15db692,"Zvýší protivníkův Útok o dva stupně, a zmate ho."
10,MoveEffect,120,short_effect,17cb9c2a,"Kdy je tento útok používán stále dokola, jeho síla se prvních 5 kol vždy zdvojnásobí; poté zůstane 32× silnější."
10,MoveEffect,121,short_effect,da8705cb,Protivník se zamiluje do uživatele. Poté má 50% šanci na něj nezaútočit.
10,MoveEffect,122,short_effect,275cec8d,"Tím silnější, čím je uživatel ochočenější. Maximální síla je 102."
10,MoveEffect,124,short_effect,95b64a67,"Tím silnější, čím je uživatel méně ochočený. Maximální síla je 102."
10,MoveEffect,125,short_effect,91592e71,Po pět kol chrání pokémony uživatelově straně proti změnám stavu a zmatení.
10,MoveEffect,133,short_effect,01e6d666,Uzdraví uživatele za 1/2 max. HP. Ovlivněno počasím.
10,MoveEffect,136,short_effect,fa633b41,Síla a typ závisí na uživatelových genech. Síla může být od 30 do 70.
10,MoveEffect,137,short_effect,55fadb74,Na pět kol způsobí déšť.
10,MoveEffect,138,short_effect,7b756cbf,"Na pět kol způsobí, že slunce svítí jasněji než normálně."
10,MoveEffect,141,short_effect,9c8a69f4,Má $effect_chance% šanci uživateli zvýšit všechny staty o jeden stupeň.
10,MoveEffect,145,short_effect,39dc96ff,"Způsobí dvakrát více speciálního zranění, než kolik utržil uživatel když byl naposledy zasažen."
10,MoveEffect,146,short_effect,580a3c8d,Zvýší uživateli Obranu o jeden stupeň. Zaútočí až v následujícím kole.
10,MoveEffect,147,short_effect,b2aff3a6,"Má $effect_chance% šanci, že se protivník zalekne."
10,MoveEffect,148,short_effect,f6e65697,Normálně zraňuje; zasáhne i pokémony pod zemí.
10,MoveEffect,151,short_effect,b2aff3a6,"Má $effect_chance% šanci, že se protivník zalekne."
10,MoveEffect,152,short_effect,99da8cca,"První kolo se nabíjí, zaútočí až v druhém."
10,MoveEffect,153,short_effect,1c05fdea,Má $effect_chance% šanci paralyzovat protivníka.
10,MoveEffect,157,short_effect,d1880f6b,Zvýší uživatelovu Obranu o jeden stupeň.
10,MoveEffect,160,short_effect,2b0a50fb,Používá se po několik kol stále dokola. Mezitím pokémoni nemohou usnout.
10,MoveEffect,165,short_effect,4ca65a6a,Na pět kol přivolá padající kroupy.
10,MoveEffect,169,short_effect,788358b7,Sníží protivníkův Útok a Speciální útok o dva stupně. Uživatel omdlí.
10,MoveEffect,170,short_effect,c746c692,"Při popálení, paralýze nebo otravě má dvojnásobnou sílu."
10,MoveEffect,171,short_effect,1fd4b377,"Pokud uživatel před zaútočením utrží zranění, tento útok se nepovede."
10,MoveEffect,174,short_effect,fb2ab93c,Použije útok závislý na okolním prostředí.
10,MoveEffect,175,short_effect,3112b936,Zvýší uživatelovu Speciální obranu o jeden stupeň. Jeho Elektrické útoky mají v příštím kole dvojnásobnou sílu.
10,MoveEffect,182,short_effect,6e143ad1,Nedovolí uživateli opustit zápas a léčí ho za 1/16 max. HP za kolo.
10,MoveEffect,183,short_effect,c386d647,Po zranění sníží uživateli Útok a Obranu o jeden stupeň.
10,MoveEffect,186,short_effect,e9a22d99,"Způsobí dvojnásobné zranění, pokud uživatel už byl toto kolo zraněn."
10,MoveEffect,187,short_effect,291b2bc1,Zruší Reflect a Light Screen.
10,MoveEffect,189,short_effect,4f944a38,Přinutí protivníka pustit drženou věc.
10,MoveEffect,190,short_effect,a4a2f496,"Sníží protivníkovo HP na tolik, kolik má uživatel."
10,MoveEffect,197,short_effect,3d4689ff,Silnější proti těžším protivníkům. Maximální síla je 120.
10,MoveEffect,198,short_effect,fd661e71,"Má $effect_chance% šanci způsobit změnu stavu. Jakou, to závisí na okolním prostředí."
10,MoveEffect,205,short_effect,f665d3c3,Po zranění protivníka sníží uživatelův Speciální útok o dva stupně.
10,MoveEffect,206,short_effect,8e074ef2,Sníží protivníkův Útok a Obranu o jeden stupeň.
10,MoveEffect,207,short_effect,9e392cc6,Zvýší uživatelovu Obranu a Speciální obranu o jeden stupeň.
10,MoveEffect,209,short_effect,72b98318,Zvýší uživatelův Útok a Obranu o jeden stupeň.
10,MoveEffect,212,short_effect,e93c08b4,Zvýší uživatelův Speciální útok a Speciální obranu o jeden stupeň.
10,MoveEffect,213,short_effect,0a2514af,Zvýší uživatelů Útok a Rychlost o jeden stupeň.
10,MoveEffect,219,short_effect,15640b6e,Sníží uživatelovu Rychlost o jeden stupeň.
10,MoveEffect,223,short_effect,08e89282,Síla a typ závisí na drženém ovoci.
10,MoveEffect,231,short_effect,f7776d92,"Má dvojnásobnou sílu, pokud protivník už toto kolo útočil."
10,MoveEffect,234,short_effect,05a5ddf4,Hodí na protivníka drženou věc; síla závisí na druhu věci.
10,MoveEffect,248,short_effect,12e97061,Změní protivníkovu schopnost na Insomnii.
10,MoveEffect,257,short_effect,2a86100e,"Uživatel se zahrabe pod zem, kde se vyhýbá všem útokům. V následujícím kole zaútočí."
10,MoveEffect,258,short_effect,3182f96f,Normálně zraňuje. Zasáhne i protivníky pod vodou.
10,MoveEffect,261,short_effect,f946e377,Má $effect_chance% šanci zmrazit protivníka.
10,MoveEffect,262,short_effect,ac2b7cc9,Po 2-5 kol nedovolí protivníkovi opustit zápas a uděluje mu zranění ve výši 1/16 max. HP za kolo.
10,MoveEffect,266,short_effect,5e85548e,"Sníží protivníkův Speciální útok o dva stupně, pokud je opačného pohlaví."
10,MoveEffect,267,short_effect,44faf89c,"Zraňuje protivníkovy pokémony, když jsou vysláni do zápasu."
10,MoveEffect,278,short_effect,c3afa6b1,Zvýší uživatelův Útok a Přesnost o jeden stupeň.
10,MoveEffect,284,short_effect,a1f99f7d,"Způsobí dvojnásobné zranění, pokud je protivník otávený."
10,MoveEffect,285,short_effect,ef1aa29f,Zvýší uživatelovu Rychlost o dva stupně a sníží mu hmotnost na polovinu.
10,MoveEffect,288,short_effect,1d348764,Zruší imunitu na Zemní typ.
10,MoveEffect,291,short_effect,b069d54b,"Zvýší uživatelův Speciální útok, Speciální obranu a Rychlost po jednom stupni."
10,MoveEffect,296,short_effect,0f5ce718,Nomálně zraňuje. Zvýší uživatelovu Rychlost o jeden stupeň.
10,MoveEffect,297,short_effect,5ec14f8a,Sníží protivníkovu Speciální obranu o dva stupně.
10,MoveEffect,302,short_effect,d6a8e3c0,"Má dvojnásobnou sílu, pokud se použije vícekrát v jednom kole."
10,MoveEffect,303,short_effect,e1e28672,"Síla se zvýší o 100% za každé po sobě jdoucí použití pokémonem na uživatelově straně, až do max. síly 200."
10,MoveEffect,304,short_effect,ae5be1c7,Ignoruje změny protivníkových statů.
10,MoveEffect,309,short_effect,4d7c9079,"Zvýší uživatelův Útok, Obranu a Rychlost o dva stupně. Sníží mu Obranu a Speciální obranu o jeden stupeň."
10,MoveEffect,313,short_effect,e56cd2f8,Zvýší uživateli Útok o jednu a Rychlost o dvě úrovně.
10,MoveEffect,314,short_effect,5e96b48c,Ukončí zápas s divokým pokémonem. Trenéry donutí vyměnit pokémona.
10,MoveEffect,315,short_effect,1eceb266,Zničí protivníkovi držené ovoce.
10,MoveEffect,317,short_effect,d0038269,Zvýší uživatelův Útok a Speciální útok o jeden stupeň.
10,MoveEffect,322,short_effect,900868ea,Zvýší uživatelův Speciální útok o tři stupně.
10,MoveEffect,323,short_effect,2de9c9c3,"Zvýší uživatelův Útok, Obranu a Přesnost útok po jednom stupni."
10,MoveEffect,328,short_effect,450f77e5,Zvýší uživatelův Útok a Speciální útok o jeden stupeň.
10,MoveEffect,329,short_effect,a6123581,Zvýší uživatelovu Obranu o tři stupně.
10,MoveEffect,331,short_effect,ad03d235,Sníží protivníkovi Obranu o dva stupně.
10,MoveEffect,332,short_effect,b167b80e,"První kolo se nabíjí, zaútočí až ve druhém. Má $effect_chance% šanci paralyzovat protivníka."
10,MoveEffect,338,short_effect,11cd0067,Má $effect_chance% šanci zmást protivníka.
10,MoveEffect,10004,short_effect,c028872e,Sníží protivníkovu Mrštnost o dva stupně.
10,MoveEffect,10006,short_effect,b2988a39,Na pět kol zatemní oblohu.
10,MoveFlag,1,description,66523335,Uživatel se dotkne cíle.  Toto zaktivuje některé schopnosti (např. []{ability:static}) a věci (např. []{item:sticky-barb}).
10,MoveFlag,1,name,e34fed78,Způsobí dotek
10,MoveFlag,2,description,d88ae74f,"Tento útok má nabíjecí kolo, které lze přeskočit pomocí []{item:power-herb}."
10,MoveFlag,2,name,877244e9,Má nabíjecí kolo
10,MoveFlag,3,description,6cea8671,"Kolo po použití tohoto útoku přeskočí Pokémon svůj tah, aby se mohl dobít."
10,MoveFlag,3,name,80fd2238,Má dobíjecí kolo
10,MoveFlag,4,description,102038da,"Tento útok nebude fungovat, použil-li cíl toto kolo []{move:detect} či [protect]{move:protect}."
10,MoveFlag,4,name,d249c071,Blokované Detectem a Protectem
10,MoveFlag,5,name,b343310a,Odrazitelný
10,MoveFlag,6,description,6d5f5422,"Tento útok bude ukraden, pokud jiný Pokémon toto kolo použil []{move:snatch}"
10,MoveFlag,6,name,3a15243a,Ukradnutelný
10,MoveFlag,7,description,25e3b9d0,Pokémon co je cílem tohoto útoku ho může zkopírovat pomocí []{move:mirror-move}
10,MoveFlag,7,name,c4e8a756,Kopírovatelný Mirror Movem
10,MoveFlag,8,name,ae7d93f1,Úderový
10,MoveFlag,9,description,b34264c8,Pokémoni s []{ability:soundproof} jsou proti tomuto útoku odolní.
10,MoveFlag,9,name,752347d8,Zvukový
10,MoveFlag,10,description,ee78fc04,Tento útok nelze použít při [zvýšené gravitaci]{move:gravity} 
